station_id,timestamp_hour,utilization_rate,pred_historical_average,pred_ridge_regression,pred_random_forest,pred_gradient_boosting,predicted_utilization,best_model,recommended_tariff_per_kwh,tariff_reason,baseline_tariff_per_kwh,tariff_change_pct
ST-004,2024-04-12 00:00:00,0.5,0.2706384018118832,0.4780617002046029,0.4608964919233978,0.48827656323728624,0.48827656323728624,gradient_boosting,0.5609,optimized_balanced_pricing,0.35,0.6025714285714285
ST-006,2024-04-12 00:00:00,0.25,0.2706384018118832,0.25653418871912753,0.25,0.25084566016005466,0.25084566016005466,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-003,2024-04-12 00:00:00,0.6897316498506945,0.2706384018118832,0.7188368084996006,0.7184567258656411,0.7264685483442307,0.7264685483442307,gradient_boosting,0.6,optimized_balanced_pricing,0.35,0.7142857142857144
ST-010,2024-04-12 00:00:00,0.5,0.2706384018118832,0.4692848770658153,0.4304110196621555,0.46692588652487893,0.46692588652487893,gradient_boosting,0.5172,optimized_balanced_pricing,0.35,0.47771428571428576
ST-007,2024-04-12 00:00:00,0.25,0.2706384018118832,0.2337599947338907,0.25,0.24983194907640585,0.24983194907640585,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-002,2024-04-12 01:00:00,0.25,0.28940477155597016,0.23617569328499938,0.25,0.24997026136236025,0.24997026136236025,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-003,2024-04-12 01:00:00,0.25,0.28940477155597016,0.2344466146294173,0.25,0.24988983056156464,0.24988983056156464,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-004,2024-04-12 01:00:00,0.13461765580395832,0.28940477155597016,0.23019022298932396,0.14561435181055235,0.16030019261713638,0.16030019261713638,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-005,2024-04-12 01:00:00,0.25,0.28940477155597016,0.23281541443579734,0.24843901681697114,0.24826933741943852,0.24826933741943852,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-007,2024-04-12 01:00:00,0.5,0.28940477155597016,0.47820176712543505,0.47541021072027484,0.493962885329238,0.493962885329238,gradient_boosting,0.5719,optimized_balanced_pricing,0.35,0.6339999999999999
ST-008,2024-04-12 01:00:00,0.25,0.28940477155597016,0.2308738149889371,0.2061454620593179,0.22304169351420505,0.22304169351420505,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-015,2024-04-12 01:00:00,0.5,0.28940477155597016,0.47326539625170017,0.456342912349075,0.4835659948093591,0.4835659948093591,gradient_boosting,0.5516,optimized_balanced_pricing,0.35,0.5760000000000001
ST-001,2024-04-12 01:00:00,0.5,0.28940477155597016,0.48045385657876805,0.4954240296039315,0.4928491348531898,0.4928491348531898,gradient_boosting,0.5698,optimized_balanced_pricing,0.35,0.6280000000000001
ST-013,2024-04-12 02:00:00,0.25,0.2871855678489556,0.24741983457703917,0.25,0.24998938536162513,0.24998938536162513,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-007,2024-04-12 02:00:00,0.25,0.2871855678489556,0.254652505310164,0.25,0.2504552446552029,0.2504552446552029,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-008,2024-04-12 02:00:00,0.25,0.2871855678489556,0.23510176593324694,0.25,0.2503577513873719,0.2503577513873719,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-012,2024-04-12 02:00:00,0.5,0.2871855678489556,0.4806449488849843,0.497746943775831,0.49533088839466155,0.49533088839466155,gradient_boosting,0.5745,optimized_balanced_pricing,0.35,0.6414285714285715
ST-001,2024-04-12 02:00:00,0.2078320044079861,0.2871855678489556,0.2302858767222162,0.18224315393726165,0.1897147360125927,0.1897147360125927,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-017,2024-04-12 02:00:00,0.25,0.2871855678489556,0.2328533057737401,0.24851942010153003,0.24839506242405504,0.24839506242405504,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-005,2024-04-12 03:00:00,0.25,0.2756903263058541,0.24238819278310073,0.25,0.25018273457998863,0.25018273457998863,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-011,2024-04-12 03:00:00,0.25,0.2756903263058541,0.24398919217272758,0.25,0.2501628497401546,0.2501628497401546,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-001,2024-04-12 03:00:00,0.25,0.2756903263058541,0.2362026649134969,0.25,0.2503577513873719,0.2503577513873719,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-008,2024-04-12 03:00:00,0.25,0.2756903263058541,0.2296746177105585,0.13780371949397544,0.1335539853152145,0.1335539853152145,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-017,2024-04-12 03:00:00,0.25,0.2756903263058541,0.23677989112948378,0.25,0.2501628497401546,0.2501628497401546,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-001,2024-04-12 04:00:00,0.25,0.2888833497546655,0.2421303870056281,0.25,0.2500360422006034,0.2500360422006034,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-004,2024-04-12 04:00:00,0.25,0.2888833497546655,0.23895383065535017,0.25,0.25033786654753787,0.25033786654753787,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-010,2024-04-12 04:00:00,0.25,0.2888833497546655,0.2422122677942188,0.25,0.2502495979531665,0.2502495979531665,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-018,2024-04-12 04:00:00,0.25,0.2888833497546655,0.234123208072334,0.25,0.2501628497401546,0.2501628497401546,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-003,2024-04-12 04:00:00,0.25,0.2888833497546655,0.23731550063959958,0.25,0.2501628497401546,0.2501628497401546,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-012,2024-04-12 04:00:00,0.25,0.2888833497546655,0.2339109876662548,0.25,0.25016916715237075,0.25016916715237075,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-013,2024-04-12 04:00:00,0.25,0.2888833497546655,0.23407829812661307,0.25,0.2502559153653826,0.2502559153653826,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-014,2024-04-12 04:00:00,0.25,0.2888833497546655,0.23523699791065253,0.25,0.2502495979531665,0.2502495979531665,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-006,2024-04-12 05:00:00,0.5,0.28885664485850937,0.47521599153186106,0.4937305013364291,0.4888578765617647,0.4888578765617647,gradient_boosting,0.5621,optimized_balanced_pricing,0.35,0.6060000000000003
ST-008,2024-04-12 05:00:00,0.25,0.28885664485850937,0.24636757315468252,0.25,0.2504246147605497,0.2504246147605497,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-015,2024-04-12 05:00:00,1.0,0.28885664485850937,0.9487773707599796,0.9854728894613891,0.9584048743780157,0.9584048743780157,gradient_boosting,0.6,optimized_peak_management,0.35,0.7142857142857144
ST-001,2024-04-12 05:00:00,0.5,0.28885664485850937,0.4788271063471288,0.4925805459860263,0.4931729962321913,0.4931729962321913,gradient_boosting,0.5704,optimized_balanced_pricing,0.35,0.6297142857142859
ST-013,2024-04-12 05:00:00,0.25,0.28885664485850937,0.23322342899952792,0.25,0.2501628497401546,0.2501628497401546,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-002,2024-04-12 06:00:00,0.25,0.25441876064796365,0.24312828590304306,0.25,0.2502495979531665,0.2502495979531665,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-001,2024-04-12 06:00:00,0.25,0.25441876064796365,0.25423107132169354,0.25,0.25083817115228135,0.25083817115228135,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-003,2024-04-12 06:00:00,0.38732091457,0.25441876064796365,0.46445501912837744,0.4180402816171626,0.39797772492044836,0.39797772492044836,gradient_boosting,0.3441,optimized_balanced_pricing,0.35,-0.016857142857142793
ST-006,2024-04-12 06:00:00,0.25,0.25441876064796365,0.2376475610843379,0.25,0.2502495979531665,0.2502495979531665,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-008,2024-04-12 06:00:00,0.4766725258489583,0.25441876064796365,0.4676430253383064,0.44270158148161376,0.44301436386064685,0.44301436386064685,gradient_boosting,0.4633,optimized_balanced_pricing,0.35,0.32371428571428584
ST-005,2024-04-12 07:00:00,0.25,0.30126501635434527,0.24643725643584277,0.25,0.25082815638198613,0.25082815638198613,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-010,2024-04-12 07:00:00,0.25,0.30126501635434527,0.2414439239075884,0.25,0.25051589622474646,0.25051589622474646,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-012,2024-04-12 08:00:00,0.25,0.29605263157894735,0.2612532683307176,0.25,0.2506813588239666,0.2506813588239666,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-010,2024-04-12 08:00:00,0.25,0.29605263157894735,0.261924756061334,0.25,0.2506813588239666,0.2506813588239666,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-016,2024-04-12 08:00:00,0.25,0.29605263157894735,0.255410384008536,0.25,0.25082815638198613,0.25082815638198613,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-009,2024-04-12 09:00:00,0.25,0.28214285714285714,0.24713316431411358,0.25,0.25051589622474646,0.25051589622474646,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-012,2024-04-12 09:00:00,0.25,0.28214285714285714,0.2722614030693712,0.25,0.2508708912173839,0.2508708912173839,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-008,2024-04-12 09:00:00,0.25,0.28214285714285714,0.25509868165210636,0.25,0.25060264443775826,0.25060264443775826,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-002,2024-04-12 09:00:00,0.25,0.28214285714285714,0.24715966832762665,0.25,0.25051589622474646,0.25051589622474646,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-001,2024-04-12 09:00:00,0.5,0.28214285714285714,0.4787833558561996,0.4807410942019346,0.48887976839189323,0.48887976839189323,gradient_boosting,0.5621,optimized_balanced_pricing,0.35,0.6060000000000003
ST-004,2024-04-12 10:00:00,0.25,0.3233333333333333,0.23901431133206325,0.25,0.2501628497401546,0.2501628497401546,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-006,2024-04-12 10:00:00,0.25,0.3233333333333333,0.24669863307962914,0.25,0.2501628497401546,0.2501628497401546,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-008,2024-04-12 10:00:00,0.25,0.3233333333333333,0.2654446648958675,0.25,0.25051165209685283,0.25051165209685283,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-007,2024-04-12 10:00:00,0.25,0.3233333333333333,0.23524620922068218,0.25,0.2502559153653826,0.2502559153653826,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-014,2024-04-12 10:00:00,0.25,0.3233333333333333,0.2440646680706453,0.25,0.2502495979531665,0.2502495979531665,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-009,2024-04-12 10:00:00,0.25,0.3233333333333333,0.2331456131444243,0.25,0.2506244665576761,0.2506244665576761,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-012,2024-04-12 11:00:00,0.25,0.2912414379625311,0.24220284373121606,0.25,0.2502694891880236,0.2502694891880236,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-013,2024-04-12 11:00:00,0.25,0.2912414379625311,0.23749924441431783,0.25,0.2500360422006034,0.2500360422006034,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-009,2024-04-12 11:00:00,0.75,0.2912414379625311,0.7228951891517675,0.7454911820834762,0.7271277170543242,0.7271277170543242,gradient_boosting,0.6,optimized_balanced_pricing,0.35,0.7142857142857144
ST-007,2024-04-12 11:00:00,0.15682620333097222,0.2912414379625311,0.23060663604145137,0.16460524701095036,0.17628915035348788,0.17628915035348788,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-004,2024-04-12 11:00:00,0.5,0.2912414379625311,0.47558979720944977,0.4935081580325374,0.4888515591495486,0.4888515591495486,gradient_boosting,0.562,optimized_balanced_pricing,0.35,0.6057142857142859
ST-018,2024-04-12 11:00:00,0.25,0.2912414379625311,0.2331494784282917,0.24679253767598816,0.24945809935951438,0.24945809935951438,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-016,2024-04-12 11:00:00,0.1610950830789583,0.2912414379625311,0.22962581053904793,0.18932853453484944,0.1917484533561336,0.1917484533561336,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-003,2024-04-12 12:00:00,0.25,0.28468447246303796,0.24876477480003853,0.25,0.2502495979531665,0.2502495979531665,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-016,2024-04-12 12:00:00,0.25,0.28468447246303796,0.2712566317595154,0.25,0.2508071590315712,0.2508071590315712,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-008,2024-04-12 12:00:00,0.5,0.28468447246303796,0.4757764594951516,0.48727418425598695,0.48901814276379096,0.48901814276379096,gradient_boosting,0.5624,optimized_balanced_pricing,0.35,0.606857142857143
ST-004,2024-04-12 12:00:00,0.5,0.28468447246303796,0.4710410779521597,0.46810708728321,0.47242533378036783,0.47242533378036783,gradient_boosting,0.5289,optimized_balanced_pricing,0.35,0.5111428571428573
ST-001,2024-04-12 12:00:00,0.25,0.28468447246303796,0.235829969131749,0.25,0.2502495979531665,0.2502495979531665,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-006,2024-04-12 12:00:00,0.25,0.28468447246303796,0.237121032149392,0.25,0.25018273457998863,0.25018273457998863,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-012,2024-04-12 12:00:00,0.25,0.28468447246303796,0.24951118242934095,0.25,0.2499691788274255,0.2499691788274255,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-005,2024-04-12 12:00:00,0.25,0.28468447246303796,0.25487450724613286,0.25,0.25032211970343554,0.25032211970343554,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-013,2024-04-12 12:00:00,0.5,0.28468447246303796,0.49349603640386097,0.499383912163658,0.49494844799916,0.49494844799916,gradient_boosting,0.5738,optimized_balanced_pricing,0.35,0.6394285714285715
ST-018,2024-04-12 12:00:00,0.5,0.28468447246303796,0.47342302829837946,0.48448112426415346,0.4822962868692358,0.4822962868692358,gradient_boosting,0.5491,optimized_balanced_pricing,0.35,0.568857142857143
ST-004,2024-04-12 13:00:00,0.140885289705,0.2592968706573037,0.2325479638434534,0.20314411831060383,0.2220851805591064,0.2220851805591064,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-015,2024-04-12 13:00:00,0.11885781098499999,0.2592968706573037,0.23161112395069536,0.13532230473098278,0.16160931017021418,0.16160931017021418,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-007,2024-04-12 13:00:00,0.25,0.2592968706573037,0.24482609362721036,0.25,0.2503577513873719,0.2503577513873719,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-003,2024-04-12 14:00:00,0.25,0.28080558099837993,0.23329844325791613,0.24998497819536308,0.25018905199220476,0.25018905199220476,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-001,2024-04-12 14:00:00,0.49748413106375,0.28080558099837993,0.47821993004855384,0.494921660713681,0.48878469577637074,0.48878469577637074,gradient_boosting,0.5619,optimized_balanced_pricing,0.35,0.6054285714285714
ST-009,2024-04-12 14:00:00,0.5,0.28080558099837993,0.47748730506635906,0.4920224151613689,0.4909305428660469,0.4909305428660469,gradient_boosting,0.5661,optimized_balanced_pricing,0.35,0.6174285714285717
ST-008,2024-04-12 14:00:00,0.25,0.28080558099837993,0.24040955689864668,0.25,0.25018273457998863,0.25018273457998863,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-006,2024-04-12 15:00:00,0.25,0.28565712303201046,0.23556344038764424,0.25,0.2500959863669768,0.2500959863669768,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-014,2024-04-12 15:00:00,0.25,0.28565712303201046,0.23796240311525196,0.25,0.25018273457998863,0.25018273457998863,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-002,2024-04-12 15:00:00,0.4584705433131944,0.28565712303201046,0.4666024641406511,0.4461458867616362,0.4429411830752529,0.4429411830752529,gradient_boosting,0.4631,optimized_balanced_pricing,0.35,0.3231428571428572
ST-015,2024-04-12 15:00:00,0.25,0.28565712303201046,0.24083994934585687,0.25,0.25027100317436,0.25027100317436,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-017,2024-04-12 16:00:00,0.25,0.283728034429347,0.2462258237400911,0.25,0.2502495979531665,0.2502495979531665,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-004,2024-04-12 16:00:00,0.25,0.283728034429347,0.2459731944832177,0.25,0.2507326199918815,0.2507326199918815,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-018,2024-04-12 16:00:00,0.25,0.283728034429347,0.24186105272982633,0.25,0.2501628497401546,0.2501628497401546,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-005,2024-04-12 16:00:00,0.25,0.283728034429347,0.23255257145801478,0.25,0.25018905199220476,0.25018905199220476,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-011,2024-04-12 16:00:00,0.25,0.283728034429347,0.2473473743867512,0.25,0.2499691788274255,0.2499691788274255,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-010,2024-04-12 16:00:00,0.25,0.283728034429347,0.24641951614934637,0.25,0.24997549623964166,0.24997549623964166,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-013,2024-04-12 16:00:00,0.25,0.283728034429347,0.23364508472305312,0.25,0.2502559153653826,0.2502559153653826,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-004,2024-04-12 17:00:00,0.25,0.2972972972972973,0.2500982476852654,0.25,0.25051589622474646,0.25051589622474646,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-007,2024-04-12 17:00:00,0.25,0.2972972972972973,0.24589111949963544,0.25,0.25060264443775826,0.25060264443775826,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-009,2024-04-12 17:00:00,0.5,0.2972972972972973,0.5037531926332213,0.49999962318762803,0.5008190827680908,0.5008190827680908,gradient_boosting,0.5849,optimized_balanced_pricing,0.35,0.6711428571428573
ST-002,2024-04-12 17:00:00,0.5,0.2972972972972973,0.4815894680772991,0.4932771743070973,0.4889601991926889,0.4889601991926889,gradient_boosting,0.5623,optimized_balanced_pricing,0.35,0.6065714285714288
ST-017,2024-04-12 18:00:00,0.25,0.30357142857142855,0.24332694530716992,0.25,0.25060264443775826,0.25060264443775826,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-010,2024-04-12 18:00:00,0.25,0.30357142857142855,0.24460425498015242,0.25,0.2506089618499744,0.2506089618499744,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-004,2024-04-12 18:00:00,0.25,0.30357142857142855,0.24524455405466447,0.25,0.25060264443775826,0.25060264443775826,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-009,2024-04-12 18:00:00,0.25,0.30357142857142855,0.2448448155864298,0.25,0.2508360914251785,0.2508360914251785,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-014,2024-04-12 18:00:00,0.25,0.30357142857142855,0.2414699394830508,0.25,0.25060264443775826,0.25060264443775826,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-008,2024-04-12 18:00:00,0.75,0.30357142857142855,0.7363061462705096,0.7491268882240888,0.743987269470594,0.743987269470594,gradient_boosting,0.6,optimized_balanced_pricing,0.35,0.7142857142857144
ST-001,2024-04-12 18:00:00,0.25,0.30357142857142855,0.2636370145181354,0.25,0.2512330911706358,0.2512330911706358,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-003,2024-04-12 18:00:00,0.25,0.30357142857142855,0.24857610659008023,0.25,0.25060264443775826,0.25060264443775826,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-001,2024-04-12 19:00:00,0.5,0.30625,0.4787278694636432,0.4925815654556122,0.48896651660490503,0.48896651660490503,gradient_boosting,0.5623,optimized_balanced_pricing,0.35,0.6065714285714288
ST-004,2024-04-12 19:00:00,0.25,0.30625,0.23970830987240238,0.24789352493956912,0.24925193618751845,0.24925193618751845,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-015,2024-04-12 19:00:00,0.5,0.30625,0.48501911894468847,0.49984777373124967,0.4987026290872128,0.4987026290872128,gradient_boosting,0.5809,optimized_balanced_pricing,0.35,0.6597142857142857
ST-016,2024-04-12 19:00:00,0.25,0.30625,0.24746855564564474,0.25,0.2508360914251785,0.2508360914251785,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-018,2024-04-12 19:00:00,0.25,0.30625,0.2535847040457034,0.25,0.25060264443775826,0.25060264443775826,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-005,2024-04-12 19:00:00,0.25,0.30625,0.24696431078793563,0.25,0.25060264443775826,0.25060264443775826,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-003,2024-04-12 19:00:00,0.25,0.30625,0.25941594068314466,0.25,0.2507978310409231,0.2507978310409231,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-017,2024-04-12 19:00:00,0.5,0.30625,0.48843112667841754,0.4995943031122519,0.5000883611630874,0.5000883611630874,gradient_boosting,0.5835,optimized_balanced_pricing,0.35,0.6671428571428573
ST-014,2024-04-12 20:00:00,0.25,0.2939189189189189,0.2501014790243002,0.25,0.25051589622474646,0.25051589622474646,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-001,2024-04-12 20:00:00,0.25,0.2939189189189189,0.25854880172290007,0.25,0.25048557088368345,0.25048557088368345,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-017,2024-04-12 20:00:00,0.25,0.2939189189189189,0.2468422098707752,0.25,0.2506089618499744,0.2506089618499744,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-008,2024-04-12 20:00:00,0.25,0.2939189189189189,0.24178791637563796,0.25,0.2508360914251785,0.2508360914251785,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-009,2024-04-12 20:00:00,0.25,0.2939189189189189,0.2541552156810564,0.25,0.25051589622474646,0.25051589622474646,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-016,2024-04-12 20:00:00,0.25,0.2939189189189189,0.2586756275176854,0.25,0.25057231909669525,0.25057231909669525,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-001,2024-04-12 21:00:00,0.25,0.3038461538461538,0.2634054770565041,0.25,0.2506876762361827,0.2506876762361827,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-018,2024-04-12 21:00:00,0.25,0.3038461538461538,0.27428056233815296,0.25,0.25095132201817955,0.25095132201817955,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-015,2024-04-12 21:00:00,0.25,0.3038461538461538,0.2534994204147114,0.25,0.2506089618499744,0.2506089618499744,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-005,2024-04-12 22:00:00,0.25,0.27610157121241957,0.24514503195057796,0.25,0.25002947580476786,0.25002947580476786,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-006,2024-04-12 22:00:00,0.5,0.27610157121241957,0.4820101003211935,0.497872533858961,0.49255079034172916,0.49255079034172916,gradient_boosting,0.5692,optimized_balanced_pricing,0.35,0.6262857142857146
ST-011,2024-04-12 22:00:00,0.25,0.27610157121241957,0.23558852972839786,0.25,0.2502559153653826,0.2502559153653826,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-013,2024-04-12 23:00:00,0.25,0.2615701048412356,0.23846221910207555,0.25,0.2501162240177797,0.2501162240177797,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-012,2024-04-12 23:00:00,0.5,0.2615701048412356,0.47268666260168046,0.47812029308057213,0.48123604251486835,0.48123604251486835,gradient_boosting,0.5469,optimized_balanced_pricing,0.35,0.5625714285714287
ST-009,2024-04-12 23:00:00,0.25,0.2615701048412356,0.23567224082284394,0.25,0.2502559153653826,0.2502559153653826,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-005,2024-04-13 00:00:00,0.6306330359964584,0.29273142196453594,0.7300097473829416,0.7428528279612753,0.7285843597899763,0.7285843597899763,gradient_boosting,0.6,optimized_balanced_pricing,0.35,0.7142857142857144
ST-014,2024-04-13 00:00:00,0.25,0.29273142196453594,0.23042517588751354,0.1618357456373672,0.1727958276346764,0.1727958276346764,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-009,2024-04-13 00:00:00,0.25,0.29273142196453594,0.23460188730478898,0.24851301614475826,0.24989249503736757,0.24989249503736757,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-004,2024-04-13 00:00:00,0.25,0.29273142196453594,0.2375774253476836,0.25,0.24997924325037932,0.24997924325037932,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-007,2024-04-13 01:00:00,0.75,0.2816307325385315,0.726393908621129,0.7162849358380693,0.7264333642041615,0.7264333642041615,gradient_boosting,0.6,optimized_balanced_pricing,0.35,0.7142857142857144
ST-004,2024-04-13 01:00:00,0.25,0.2816307325385315,0.23891433124652742,0.25,0.25003712473553813,0.25003712473553813,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-014,2024-04-13 01:00:00,0.1815603060679861,0.2816307325385315,0.23135268721658456,0.21824735007359913,0.22352361074992164,0.22352361074992164,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
ST-007,2024-04-13 02:00:00,0.25,0.27706113569346424,0.23374547048605687,0.24506770363265581,0.2486953727846531,0.2486953727846531,gradient_boosting,0.2,optimized_offpeak_growth,0.35,-0.4285714285714285
